country,year,pop,gdp,gdp.growth,pop.growth,invest,trade
Afghanistan,1970,12430623,858.0139012,-0.001750591,0.02565601,7.63854394,0.276437232
Afghanistan,1975,14132019,850.5365158,-0.011576043,0.013411183,11.52897693,0.265328288
Afghanistan,1980,15112149,802.7048843,0.040244996,-0.018210606,12.15077043,0.258454149
Afghanistan,1985,13796928,981.6276998,-0.06625558,0.012262715,12.37231131,0.258702638
Afghanistan,1990,14669339,704.8141941,-0.090616121,0.070620622,12.17380857,0.431809356
Afghanistan,1995,20881480,448.0270493,-0.031452189,0.026988083,20.02241653,0.858435668
Afghanistan,2000,23898198,382.8306269,0.110883186,0.045004883,25.68076172,1.113532061
Albania,1970,2156612,2464.827745,0.01787464,0.021478365,44.86856327,0.447414608
Albania,1975,2401108,2695.261207,0.017759239,0.021335375,45.42160963,0.446635586
Albania,1980,2671412,2945.537518,0.001280103,0.020293119,45.30491022,0.411283413
Albania,1985,2956697,2964.450944,-0.010659211,0.018964317,41.8821093,0.335285663
Albania,1990,3250778,2810.593804,-0.005074096,-0.005791087,21.32348071,0.599897562
Albania,1995,3158000,2740.184619,0.050086853,0,20.32096629,0.452304801
Albania,2000,3158000,3519.994982,0.071409421,-0.008605565,27.18228611,0.61816656
Algeria,1960,10909294,4077.184004,-0.037759086,0.018442215,45.99346029,0.715227016
Algeria,1965,11963091,3375.728404,0.03512826,0.030470228,32.81940488,0.464632265
Algeria,1970,13931846,4023.903385,0.001938774,0.029427795,44.20758285,0.533217486
Algeria,1975,16140252,4063.100266,0.034549957,0.030572587,53.21311295,0.69579364
Algeria,1980,18806061,4829.27368,0.013724185,0.031449452,44.45283881,0.585624506
Algeria,1985,22008450,5172.297623,-0.008365253,0.026200862,43.11415746,0.371812658
Algeria,1990,25089032,4960.421612,-0.01878951,0.022590513,37.0398666,0.485995998
Algeria,1995,28089149,4515.623134,0.017635414,0.016004043,33.11186461,0.5192077
Algeria,2000,30429227,4931.880046,0.035764071,0.013540711,31.37451805,0.619847454
Angola,1970,5605626,2449.266093,0.013221387,0.009742663,19.70928473,0.77569594
Angola,1975,5885455,2616.651275,-0.045284893,0.027206548,20.02653175,0.775400433
Angola,1980,6743080,2086.46427,0.003294531,0.023523491,19.50827424,0.782320506
Angola,1985,7584709,2121.118515,0.021161716,0.017942454,11.72011504,0.569997304
Angola,1990,8296606,2357.854588,-0.033309027,0.025379115,26.66870195,1.000566024
Angola,1995,9419124,1996.123394,0.031349784,0.019375092,38.64939304,1.503661637
Angola,2000,10377267,2334.869301,0.05721691,0.024113095,17.53766794,1.391954882
Argentina,1950,17150336,5421.864916,0.009509499,0.019723017,18.67703619,0.107121326
Argentina,1955,18927821,5685.888096,0.018686878,0.017087012,18.10388245,0.141028199
Argentina,1960,20616009,6242.755804,0.019192625,0.015552127,22.56861418,0.138031311
Argentina,1965,22283100,6871.516655,0.025597433,0.014530752,21.45716242,0.131033553
Argentina,1970,23962313,7809.74264,0.008877265,0.016951703,23.33182671,0.171070054
Argentina,1975,26081880,8164.196686,0.011273818,0.016816869,26.46530395,0.187766472
Argentina,1980,28369799,8637.622994,-0.033820605,0.015603433,21.8115244,0.137539204
Argentina,1985,30671759,7293.798047,-0.013350426,0.014848555,18.24822695,0.166829173
Argentina,1990,33035578,6822.815911,0.04578713,0.013111325,19.16954285,0.155824337
Argentina,1995,35273844,8578.061233,0.013388272,0.011361398,21.98992608,0.218644262
Argentina,2000,37335653,9171.94421,0.016781163,0.009649976,16.96690471,0.336442527
Armenia,1993,3231570,1585.644489,0.069495813,-0.011621242,15.27840585,0.935734912
Armenia,1998,3049147,2244.471332,0.091439195,-0.003135817,14.57150855,0.725398824
Armenia,2003,3001712,3545.453153,0.096491951,-0.002191519,21.40285619,0.680428106
Australia,1950,8267337,11302.82052,0.016760512,0.023047029,22.26009013,0.37041261
Australia,1955,9277087,12290.84722,0.012994935,0.022105502,22.12575382,0.280589639
Australia,1960,10361273,13115.95636,0.029945319,0.019797407,24.0741517,0.276935593
Australia,1965,11439384,15234.40152,0.03519121,0.020279583,25.19418615,0.266014959
Australia,1970,12660160,18165.28177,0.016290488,0.016826785,23.78500638,0.265869893
Australia,1975,13771400,19706.81699,0.022913252,0.0119032,21.33715462,0.293613558
Australia,1980,14615900,22098.96721,0.01852014,0.014249475,22.74137405,0.306708502
Australia,1985,15695238,24243.08869,0.012059991,0.015455734,23.87923128,0.327242439
Australia,1990,16956242,25749.92023,0.02256899,0.01167623,21.74146456,0.351801492
Australia,1995,17975634,28825.96322,0.028299755,0.011643431,24.09564717,0.398899142
Australia,2000,19053186,33207.48341,0.028989414,0.012009656,25.74375415,0.411248502
Austria,1950,6935100,6280.991058,0.052024324,0.000339577,18.68704394,0.341862372
Austria,1955,6946885,8146.997072,0.053248847,0.002874129,19.47005586,0.435605881
Austria,1960,7047437,10632.26916,0.034778257,0.006242913,22.06680184,0.463915267
Austria,1965,7270889,12651.6156,0.045082475,0.005325252,23.13243601,0.495316902
Austria,1970,7467086,15850.44057,0.035893232,0.002972727,25.31307087,0.588473985
Austria,1975,7578903,18966.29501,0.032280807,-0.000779201,24.52131264,0.635673667
Austria,1980,7549433,22288.42519,0.01689128,0.00027382,22.49631976,0.694165641
Austria,1985,7559776,24252.60157,0.027344937,0.004271049,22.74143101,0.702790375
Austria,1990,7722953,27805.90965,0.011947889,0.008231271,23.63004712,0.701534983
Austria,1995,8047433,29517.63913,0.026484892,0.001633092,23.23704526,0.774868562
Austria,2000,8113413,33697.12365,0.01116327,0.001749368,22.42139244,0.934046831
Azerbaijan,1993,7482152,3051.334219,-0.048385512,0.006426717,15.82232396,1.061562641
Azerbaijan,1998,7726485,2395.642314,0.078271318,0.005051523,16.99893661,0.786547353
Azerbaijan,2003,7924123,3543.12099,0.179254266,0.006307194,27.42856249,1.05927784
Bangladesh,1959,53459151,775.02251,0.00809148,0.020935736,5.906565428,0.139367604
Bangladesh,1964,59358570,807.020827,-0.012529729,0.019436465,9.74489358,0.156815108
Bangladesh,1969,65416782,758.0132228,-0.030192164,0.026231208,8.692155513,0.125229236
Bangladesh,1974,74584661,651.8014617,0.019124422,0.026991277,11.25693716,0.132079805
Bangladesh,1979,85361165,717.2052922,0.007364859,0.025470719,15.9818731,0.188579059
Bangladesh,1984,96954796,744.1081696,0.014416429,0.023131216,16.9724963,0.169891078
Bangladesh,1989,108842396,799.7255111,0.020079472,0.018708192,15.29622048,0.194518101
Bangladesh,1994,119515000,884.1846486,0.017806855,0.016632272,20.1158487,0.287865036
Bangladesh,1999,129879000,966.5182624,0.036325831,0.017469763,25.1279705,0.341074483
Bangladesh,2004,141734000,1159.019131,0.037358445,0.016210118,29.08435711,0.442609651
Belarus,1994,10238349,4839.915402,0.035468895,-0.003436169,19.38072797,1.213775908
Belarus,1999,10063948,5779.063907,0.074731362,-0.00417682,15.18932321,1.334369085
Belarus,2004,9855951,8397.201765,0.084099199,-0.001753575,22.69279404,1.303818593
Belgium,1950,8639369,7983.411872,0.028581178,0.005234661,23.2188181,0.694524262
Belgium,1955,8868475,9209.833436,0.021216393,0.005564879,23.70634914,0.765887415
Belgium,1960,9118700,10240.5336,0.044777068,0.007097283,26.0846419,0.837149764
Belgium,1965,9448100,12810.16592,0.043160336,0.003975841,26.92645179,0.9031972
Belgium,1970,9637800,15895.57465,0.031447153,0.003231753,26.12530841,1.043415655
Belgium,1975,9794800,18602.13786,0.031637016,0.001058979,24.92628539,1.078904942
Belgium,1980,9846800,21790.22757,0.003956162,0.000231413,22.50118325,1.310095636
Belgium,1985,9858200,22225.54723,0.033137353,0.002241556,22.42984325,1.328612216
Belgium,1990,9969310,26230.66562,0.010801192,0.003700004,25.21533604,1.306710969
Belgium,1995,10155459,27686.22864,0.025758269,0.002118803,24.84737506,1.325849738
Belgium,2000,10263618,31491.77734,0.013672141,0.001954058,24.36978788,1.49183542
Benin,1959,2010163,771.8176884,0.002299124,0.023054226,24.74149999,0.300553769
Benin,1964,2255760,780.7414029,0.027254233,0.024769129,21.44273752,0.494765646
Benin,1969,2553162,894.7238756,0.023929955,0.026468951,22.39169137,0.776794261
Benin,1974,2914439,1008.445111,-0.020486373,0.028142842,26.50516203,0.873217007
Benin,1979,3354798,910.2625384,0.032976982,0.030478057,30.285264,0.797150881
Benin,1984,3907047,1073.433824,-0.008464158,0.03095907,19.88274067,0.681731591
Benin,1989,4561161,1028.953127,-0.00737011,0.037002842,18.08484487,0.513165942
Benin,1994,5488151,991.7257758,0.028022417,0.030952643,19.57499343,0.614140016
Benin,1999,6406766,1140.884044,0.014204572,0.032223897,20.30438783,0.555663171
Benin,2004,7526831,1224.859692,-0.018667474,0.031073623,21.85989181,0.485878108
Bolivia,1950,2766028,3233.282343,-0.016441221,0.021133691,13.56007892,0.250761323
Bolivia,1955,3074311,2978.118487,-0.018589384,0.022133242,18.04361309,0.352042124
Bolivia,1960,3434073,2713.786248,0.024434119,0.023037359,18.30928419,0.416792267
Bolivia,1965,3853315,3066.434223,-0.019810238,0.024074445,15.10939852,0.495640654
Bolivia,1970,4346218,2777.258259,0.032596449,0.024569307,14.51710405,0.505830517
Bolivia,1975,4914316,3268.876829,0.00379828,0.020373011,17.1044055,0.55548732
Bolivia,1980,5441298,3331.550619,-0.036460836,0.017367688,9.905399996,0.522586767
Bolivia,1985,5934935,2776.340429,0.001770274,0.020450238,11.5894645,0.456658636
Bolivia,1990,6573900,2801.023933,0.017060073,0.022994229,12.21501999,0.481174398
Bolivia,1995,7374871,3050.438675,0.011060541,0.021091625,15.4741987,0.493029556
Bolivia,2000,8195101,3223.888095,0.012319442,0.020352052,12.12746397,0.499215921
Bosnia.and.Herzegovina,1990,4423646,1742.462023,0.050485574,-0.035242546,29.80106184,0.989415808
Bosnia.and.Herzegovina,1995,3708960,2242.804162,0.192894127,0.016873608,34.00196391,1.094995587
Bosnia.and.Herzegovina,2000,4035457,5883.769183,-0.033270429,0.018678307,23.17920427,1.055240704
Botswana,1960,496695,578.0890083,0.016598324,0.016013652,18.2252523,0.690381766
Botswana,1965,538100,628.1126124,0.116671444,0.016370971,30.75201411,0.833082482
Botswana,1970,583999,1125.605834,0.125237078,0.037543644,60.97472481,0.974531596
Botswana,1975,704591,2105.402794,0.069931785,0.049061204,46.31943451,1.159498525
Botswana,1980,900476,2986.689915,0.046949945,0.036301516,48.17989817,1.228469776
Botswana,1985,1079692,3776.944864,0.085816691,0.031617908,30.48446407,1.171253588
Botswana,1990,1264612,5800.817759,-0.007704023,0.031129541,42.29212967,0.957925574
Botswana,1995,1477591,5581.61848,0.085898179,0.025638048,39.54867196,0.980302395
Botswana,2000,1679680,8576.01779,0.016339215,0.018245063,46.29583307,0.879575969
Brazil,1950,53443075,1980.143117,0.03666574,0.028971629,24.0076213,0.085252903
Brazil,1955,61773546,2378.566087,0.038096678,0.029788629,22.69505986,0.068287009
Brazil,1960,71694810,2877.670788,0.042794812,0.029508199,20.62681092,0.063822818
Brazil,1965,83092908,3564.25577,0.04576745,0.028218969,20.05200082,0.059642309
Brazil,1970,95684297,4480.75932,0.071455477,0.025836025,23.99314995,0.079483859
Brazil,1975,108878690,6404.942172,0.045637262,0.024421917,26.10200627,0.103430851
Brazil,1980,123019627,8046.652896,-0.024570316,0.022084269,22.22417902,0.164210177
Brazil,1985,137381985,7116.418884,0.001795649,0.019128033,20.07809637,0.142862247
Brazil,1990,151170059,7180.599511,0.01242743,0.015735673,18.57455014,0.146158645
Brazil,1995,163544281,7640.935363,0.003877681,0.015042918,20.30390917,0.146613467
Brazil,2000,176319621,7790.526404,0.013869365,0.013882404,17.85226713,0.230738908
Bulgaria,1970,8489574,2737.5811,0.069858107,0.005373101,29.17195188,0.717565131
Bulgaria,1975,8720742,3882.057337,0.056698551,0.002796313,29.36749467,0.715010035
Bulgaria,1980,8843528,5154.437576,0.032079664,0.002249856,29.92678238,0.755344287
Bulgaria,1985,8943573,6051.198352,0.016154145,-0.001111027,30.06636241,0.89670159
Bulgaria,1990,8894028,6560.239123,-0.004185556,-0.014892545,11.63375756,0.856191185
Bulgaria,1995,8255811,6424.374502,-0.000178248,-0.010885047,9.939685593,0.994167666
Bulgaria,2000,7818495,6418.6514,0.071734415,-0.009646241,17.13331206,1.179517729
Burkina.Faso,1959,4814463,597.3983383,-0.026426523,0.007160716,4.862517665,0.290595876
Burkina.Faso,1964,4989961,523.4552305,0.015609068,0.00988949,6.525184885,0.179605691
Burkina.Faso,1969,5242904,565.9449703,0.020644687,0.012726737,12.32116102,0.25877779
Burkina.Faso,1974,5587373,627.4853238,0.017527404,0.019781803,13.69223539,0.359693678
Burkina.Faso,1979,6168269,684.9578492,-0.023884846,0.024870466,18.0289508,0.392005148
Burkina.Faso,1984,6985039,607.8529984,0.022390058,0.029409724,21.89276227,0.39805326
Burkina.Faso,1989,8091541,679.8575988,-0.007245666,0.033576323,25.1419651,0.31761887
Burkina.Faso,1994,9570647,655.6683081,0.041402689,0.031893977,21.96043635,0.384500338
Burkina.Faso,1999,11225306,806.4714348,0.015505659,0.036578987,16.50418671,0.324189061
Burkina.Faso,2004,13478093,871.4833599,0.006980811,0.031104148,15.22525729,0.356113793
Burundi,1960,2815405,258.7848641,0.004290407,0.023766287,6.872712086,0.258871996
Burundi,1965,3170653,264.3962994,0.056902867,0.02101335,7.181905497,0.226949971
Burundi,1970,3521913,351.413448,-0.004730542,0.008580936,5.592896838,0.242037297
Burundi,1975,3676308,343.199097,0.014056565,0.031320508,9.680294721,0.325687197
Burundi,1980,4299555,368.1879569,0.022909452,0.026424621,14.4389126,0.308250031
Burundi,1985,4906862,412.8733224,0.016111705,0.023008533,13.8626339,0.296840201
Burundi,1990,5505113,447.5102067,-0.047707464,0.022642168,13.12385433,0.35364356
Burundi,1995,6165000,352.5392727,0.022943522,0.020282224,8.051763972,0.243731246
Burundi,2000,6823000,395.3927754,-0.014068319,0.035837996,9.216419364,0.253575829
Cambodia,1970,7395691,1095.215067,-0.079474775,0.002568108,8.900673075,0.173113216
Cambodia,1975,7491268,736.0751042,-0.054018842,-0.016790852,9.025509523,0.173165445
Cambodia,1980,6888021,561.8517058,0.002734116,0.02543436,9.001053903,0.172319467
Cambodia,1985,7822120,569.585286,0.051273118,0.035567876,9.311660077,0.151002342
Cambodia,1990,9344566,736.0323834,0.029959247,0.036726178,8.799240516,0.256914675
Cambodia,1995,11228171,854.9733937,0.044438756,0.019062229,13.80856896,0.796793206
Cambodia,2000,12351000,1067.702186,0.075849057,0.014760283,17.1631743,1.20069572
Cameroon,1960,5608760,1241.443751,0.013370994,0.01691598,10.49977674,0.633818842
Cameroon,1965,6103788,1327.27768,-0.003652056,0.019436005,15.95829047,0.555400223
Cameroon,1970,6726733,1303.261159,0.042021354,0.022335997,20.49830497,0.579259425
Cameroon,1975,7521530,1607.976371,0.041556373,0.030542016,23.25968149,0.581951208
Cameroon,1980,8762486,1979.329879,0.047628211,0.030212365,24.44558902,0.472037082
Cameroon,1985,10191372,2511.54826,-0.056144032,0.030738626,22.49033713,0.405183272
Cameroon,1990,11884495,1896.82083,-0.041603332,0.027013531,16.14253052,0.379038361
Cameroon,1995,13603162,1540.585556,0.018344706,0.024071885,14.26808588,0.402189095
Cameroon,2000,15343036,1688.576903,0.012026902,0.023562997,17.01959987,0.41615997
Canada,1950,14011422,11228.67873,0.02201433,0.027171635,17.95365393,0.390543791
Canada,1955,16050356,12535.22597,0.007101579,0.025870452,19.02309397,0.367662999
Canada,1960,18266765,12988.32213,0.036055803,0.018839576,16.88656733,0.356702646
Canada,1965,20071104,15554.184,0.028832219,0.016066389,17.99976992,0.395519714
Canada,1970,21749986,17966.17397,0.031987677,0.012987128,17.38569683,0.439125797
Canada,1975,23209200,21082.20142,0.023577575,0.011585059,18.63147791,0.482949638
Canada,1980,24593300,23719.96329,0.014886615,0.010674762,17.69240053,0.51315339
Canada,1985,25941600,25552.88186,0.015703781,0.013769995,20.34305377,0.530927634
Canada,1990,27790600,27640.13847,0.005746642,0.013226054,19.08256603,0.567459854
Canada,1995,29690529,28445.84821,0.032462712,0.009273119,19.9136929,0.769312713
Canada,2000,31099561,33458.83168,0.017120157,0.00810884,21.08091155,0.780878625
Central.African.Republic,1960,1467449,1073.43317,-0.015656316,0.020708831,11.75961451,0.62995304
Central.African.Republic,1965,1627540,992.6079576,0.00723123,0.024457098,11.00349778,0.695447084
Central.African.Republic,1970,1839245,1029.153531,-0.008874995,0.022450043,10.50457935,0.671298586
Central.African.Republic,1975,2057734,984.4833161,-0.018200064,0.026440677,5.861710427,0.573929371
Central.African.Republic,1980,2348575,898.850416,-0.012809291,0.028881541,6.697637552,0.589420537
Central.African.Republic,1985,2713438,843.0870188,-0.025719728,0.02568143,9.53858273,0.440305868
Central.African.Republic,1990,3085222,741.3490281,-0.024672457,0.027754416,8.714180413,0.358374814
Central.African.Republic,1995,3544495,655.3105538,-0.00646992,0.023177225,7.725258581,0.481489086
Central.African.Republic,2000,3980000,634.4507423,-0.029526307,0.018375615,6.289555815,0.357529167
Chad,1960,3042303,818.2528576,0.002662579,0.018941678,5.327225821,0.440484217
Chad,1965,3344520,829.2190058,0.016568364,0.021668858,4.717375599,0.405742713
Chad,1970,3727238,900.8386108,0.006261518,0.02120175,6.323748805,0.496294796
Chad,1975,4144061,929.4878275,-0.094414326,0.017472922,9.289593986,0.498898289
Chad,1980,4522391,579.7297713,0.062637995,0.022703801,8.809907037,0.516006394
Chad,1985,5066042,792.9435699,-0.012873272,0.028482507,9.059501258,0.536186693
Chad,1990,5841411,743.512589,0.014383136,0.029496466,9.055019311,0.477801865
Chad,1995,6769686,798.9524077,-0.017810926,0.031959083,11.21521637,0.577193721
Chad,2000,7942675,730.8781449,0.114137826,0.033705913,30.00866424,0.744220057
Chile,1951,6251933,3294.047176,0.006338644,0.01940249,32.41856138,0.224377255
Chile,1956,6888843,3400.118131,0.023300137,0.024158688,32.98879262,0.276158471
Chile,1961,7773314,3820.230886,0.021869949,0.022202131,34.08480527,0.269075463
Chile,1966,8685954,4261.667887,0.026105816,0.018763497,20.64603766,0.288633391
Chile,1971,9540298,4855.876806,-0.047063162,0.017874759,17.31304195,0.33631174
Chile,1976,10432214,3837.70247,0.064995217,0.015667392,18.37487175,0.458725889
Chile,1981,11282304,5311.370815,-0.031169901,0.016637635,17.6374414,0.453739436
Chile,1986,12261002,4544.876047,0.054690587,0.017073445,19.848308,0.58453592
Chile,1991,13353665,5974.219069,0.072663224,0.015162521,24.79179446,0.560690687
Chile,1996,14405405,8591.467083,0.024073538,0.012466259,26.88977384,0.573294121
Chile,2001,15331887,9690.414479,0.036753293,0.010407395,24.8374189,0.692315658
China,1952,574536274,548.9918884,0.042158257,0.019449214,42.58946575,0.057391685
China,1957,633214551,677.8153824,-0.009122652,0.006246071,42.11730162,0.072137718
China,1962,653302104,647.5925341,0.033430086,0.029020399,41.12653602,0.073114722
China,1967,755320119,765.4103698,0.029681345,0.026756331,40.82136635,0.060617355
China,1972,863439051,887.86424,0.018788356,0.018283685,41.5737131,0.086815332
China,1977,946093816,975.3151298,0.059212841,0.013565334,41.72389802,0.172468926
China,1982,1012490488,1311.36628,0.063406834,0.015435365,41.94020263,0.225818248
China,1987,1093725712,1800.570797,0.02376785,0.014757589,41.93317726,0.339292352
China,1992,1177481574,2027.782787,0.077986415,0.010259435,41.29288661,0.423770122
China,1997,1239459096,2994.792801,0.049681426,0.006060867,39.55782552,0.396329984
China,2002,1277595000,3839.269737,0.108536169,0.005098687,39.26845395,0.611339836
Colombia,1950,11591658,2201.714922,0.023881144,0.031786231,23.21923648,0.236988421
Colombia,1955,13588405,2480.951828,-0.000197297,0.032082586,23.46095433,0.260880127
Colombia,1960,15952727,2478.505618,0.012391801,0.031202249,21.4887353,0.237155887
Colombia,1965,18646175,2636.928549,0.030068643,0.027826964,20.55220705,0.231570036
Colombia,1970,21429658,3064.725564,0.028070556,0.023691691,21.81304437,0.278456904
Colombia,1975,24124654,3526.51739,0.035674842,0.019770695,20.14650266,0.297206841
Colombia,1980,26631315,4215.149324,-0.002743139,0.022132828,23.05246792,0.261896774
Colombia,1985,29747703,4157.730295,0.021102829,0.020487367,19.95573929,0.295707471
Colombia,1990,32956508,4620.410109,0.026378439,0.019884664,22.35797768,0.350350084
Colombia,1995,36401576,5271.820065,0.019676275,0.013327843,23.31850932,0.333222166
Colombia,2000,38910000,5816.839304,0.027134444,0.012830588,18.69271703,0.382031037
Congo.Dem.Rep.,1950,13568762,785.9569055,0.065360023,0.019422564,21.13188515,0.360896024
Congo.Dem.Rep.,1955,14952568,1089.74835,0.000498085,0.021030177,19.18484757,0.361159297
Congo.Dem.Rep.,1960,16610482,1092.465669,-0.016832154,0.025354237,9.375468492,0.450385404
Congo.Dem.Rep.,1970,21780955,1053.153046,-0.017611235,0.027829929,12.91395288,0.338694366
Congo.Dem.Rep.,1975,25032766,964.382182,-0.044978256,0.029508543,14.01778983,0.283242562
Congo.Dem.Rep.,1980,29012545,770.1585421,-0.002299241,0.0278312,14.08773953,0.378174656
Congo.Dem.Rep.,1985,33344216,761.3553416,-0.009972925,0.031578691,13.16634835,0.538932161
Congo.Dem.Rep.,1990,39047458,724.3216506,-0.122647782,0.035814689,16.43031669,0.415681879
Congo.Dem.Rep.,1995,46705000,392.2881529,-0.241576416,0.023182755,12.70490898,0.47035284
Congo.Dem.Rep.,2000,52445000,117.2272751,0.123962004,0.029229149,16.6565095,0.493423338
Congo.Republic.of,1960,1002214,791.1371217,0.024515975,0.02289996,42.74923524,0.711641077
Congo.Republic.of,1965,1123795,894.3088451,0.06442274,0.024839964,36.78191626,0.661145777
Congo.Republic.of,1970,1272408,1234.18348,0.040073636,0.026633293,33.62402904,0.804639986
Congo.Republic.of,1975,1453650,1507.990219,0.030486646,0.028262073,27.71268138,0.911797466
Congo.Republic.of,1980,1674288,1756.302967,0.066877905,0.029641871,39.69865784,1.132412003
Congo.Republic.of,1985,1941765,2453.708457,-0.001367722,0.03088385,20.33529409,0.878993735
Congo.Republic.of,1990,2266001,2436.985749,-0.022092216,0.031308532,22.73120295,0.941855261
Congo.Republic.of,1995,2649999,2182.128659,0.009448401,0.031622666,29.36161361,1.288870886
Congo.Republic.of,2000,3103941,2287.690641,-0.008883658,0.02987446,19.10497925,1.326461851
Costa.Rica,1950,866982,3480.899003,0.056509116,0.034804894,12.84422116,0.455091741
Costa.Rica,1955,1031782,4617.42031,0.01687936,0.038054499,13.18090864,0.430326532
Costa.Rica,1960,1248022,5024.032875,0.021900705,0.035121509,12.96147729,0.428394092
Costa.Rica,1965,1487605,5605.434067,0.029165622,0.030828273,13.2256063,0.502896405
Costa.Rica,1970,1735523,6485.472057,0.027006835,0.027523897,16.24001697,0.60966891
Costa.Rica,1975,1991580,7423.115022,0.02545979,0.028719977,18.29635579,0.585349519
Costa.Rica,1980,2299124,8430.851165,-0.032196711,0.027935398,15.27965906,0.698207296
Costa.Rica,1985,2643768,7177.234789,0.007839995,0.027082291,18.26004156,0.610404412
Costa.Rica,1990,3027135,7464.169377,0.018301756,0.025861455,19.20281002,0.738110299
Costa.Rica,1995,3445000,8179.433833,0.017776466,0.023936829,17.79664802,0.881124309
Costa.Rica,2000,3883000,8939.728884,0.02139466,0.016123408,21.21963003,0.922655663
Cote.d`Ivoire,1960,3576077,977.2190584,0.035441232,0.03947455,14.69974854,0.649925739
Cote.d`Ivoire,1965,4356370,1166.679553,0.04079015,0.049474583,16.2289707,0.721207002
Cote.d`Ivoire,1970,5579014,1430.626518,0.015073297,0.046260675,16.48458255,0.760594429
Cote.d`Ivoire,1975,7030905,1542.614889,0.000162978,0.040132595,20.17400609,0.786716053
Cote.d`Ivoire,1980,8593262,1543.872459,0.009069756,0.036847376,14.39907207,0.778484457
Cote.d`Ivoire,1985,10331684,1615.496957,0.000287164,0.03795665,6.548492945,0.653035375
Cote.d`Ivoire,1990,12490877,1617.818185,-0.023007164,0.034543624,6.754443339,0.567061581
Cote.d`Ivoire,1995,14845795,1442.016702,0.009242682,0.0257368,8.976932891,0.737176272
Cote.d`Ivoire,2000,16884578,1510.221051,-0.025625305,0.022769087,5.980729133,0.808580899
Croatia,1990,4508347,10799.93932,-0.062037488,-0.000518111,16.24557839,1.166877196
Croatia,1995,4496683,7919.698011,0.040204974,-0.003855427,24.72037955,0.909825667
Croatia,2000,4410830,9683.059806,0.075307788,0.003820776,27.87815735,1.026281185
Cuba,1970,8542746,5537.359622,0.035894535,0.016772803,5.514082932,0.626588838
Cuba,1975,9290074,6625.928135,0.024236472,0.007663928,5.596615225,0.626473372
Cuba,1980,9652975,7479.551424,0.069948662,0.008372158,5.553246806,0.625904337
Cuba,1985,10065633,10611.26457,-0.007687023,0.008705574,5.606382767,0.623586158
Cuba,1990,10513444,10211.15772,-0.06648506,0.006246745,2.729412007,0.361194905
Cuba,1995,10847000,7323.260981,0.026202351,0.004791412,1.991380401,0.285591006
Cuba,2000,11110000,8348.379701,0.017958667,0.001577917,2.137422568,0.266852586
Czech.Republic,1990,10309514,16422.99896,-0.013329338,0.000277531,19.89363478,0.902050383
Czech.Republic,1995,10323830,15364.13716,0.019439574,-0.001043066,24.38448023,1.030250763
Czech.Republic,2000,10270128,16932.48399,0.040141312,-0.000565348,24.29365635,1.242678264
Denmark,1950,4271000,9353.28234,0.012221511,0.007716227,15.4476606,0.627170794
Denmark,1955,4439000,9942.66299,0.039656962,0.006297638,15.75392136,0.664774676
Denmark,1960,4581000,12123.18457,0.044532217,0.007586223,20.46676886,0.625448133
Denmark,1965,4758100,15146.67119,0.032173085,0.00704768,21.79430904,0.584550699
Denmark,1970,4928757,17790.17267,0.011601417,0.005250437,22.6043437,0.6030773
Denmark,1975,5059861,18852.64629,0.024685507,0.002481293,20.56157595,0.619781641
Denmark,1980,5123027,21329.28101,0.028013938,-0.000364805,17.28742243,0.723856628
Denmark,1985,5113691,24536.22293,0.0138793,0.001063443,21.84574484,0.684813063
Denmark,1990,5140954,26299.42338,0.020032277,0.003534383,19.61532536,0.697993295
Denmark,1995,5232612,29070.04895,0.026080348,0.003966212,22.49124894,0.734032741
Denmark,2000,5337416,33119.0994,0.009326312,0.003525484,23.54500412,0.86961012
Dominican.Republic,1951,2419125,1819.931872,0.025184829,0.031217492,13.88749484,0.782364244
Dominican.Republic,1956,2827784,2064.15969,0.016065179,0.033328839,13.69140828,0.741551918
Dominican.Republic,1961,3340557,2236.806344,0.02676002,0.032316829,9.796862687,0.694913736
Dominican.Republic,1966,3926395,2557.037108,0.039632303,0.029348051,13.05002197,0.702423164
Dominican.Republic,1971,4546974,3117.435552,0.045099915,0.025898084,17.92201383,0.769884213
Dominican.Republic,1976,5175585,3905.986198,0.030519792,0.023874596,20.22604268,0.735235101
Dominican.Republic,1981,5831798,4549.918223,0.001458563,0.022229665,14.75415053,0.808802338
Dominican.Republic,1986,6517388,4583.221223,0.00489003,0.020561998,17.57337298,1.034452751
Dominican.Republic,1991,7223096,4696.662843,0.047129013,0.017355032,17.41278564,0.792774125
Dominican.Republic,1996,7877880,5944.683483,0.042629405,0.017865991,21.64079779,0.783914042
Dominican.Republic,2001,8614000,7356.941684,0.034122267,0.015217567,18.63324308,0.766897426
Ecuador,1951,3458093,2233.6146,0.032304992,0.026528102,33.23472699,0.346632319
Ecuador,1956,3948587,2625.171247,0.011134695,0.028186653,36.97423127,0.356845137
Ecuador,1961,4546197,2775.468619,0.008193597,0.029647987,35.02748997,0.349161407
Ecuador,1966,5272639,2891.535252,0.028969283,0.029700735,34.92732763,0.341150344
Ecuador,1971,6116773,3342.215815,0.07472303,0.029041159,37.09824612,0.508982626
Ecuador,1976,7072687,4856.165588,0.025912686,0.028136428,38.75932172,0.514089336
Ecuador,1986,9301083,5079.573108,-0.003509749,0.022909627,28.3007325,0.56078664
